"Species","Latitude","Longitude","optional"
"Spotted Tilapia",26.65,-80.16,TRUE
"Spotted Tilapia",26.45514,-80.18721,TRUE
"Spotted Tilapia",26.45364,-80.20438,TRUE
"Spotted Tilapia",26.43909,-80.14681,TRUE
"Spotted Tilapia",26.43909,-80.14681,TRUE
"Spotted Tilapia",26.43908,-80.14684,TRUE
"Spotted Tilapia",26.46822,-80.1758,TRUE
"Spotted Tilapia",26.46129,-80.18722,TRUE
"Oscar",30.182723,-85.705043,TRUE
"Oscar",25.851036,-80.631065,TRUE
"Oscar",28.95833,-81.35833,TRUE
"Oscar",31.983827,-83.790783,TRUE
"Oscar",31.49495,-99.35887,TRUE
"Oscar",25.38111,-80.60555,TRUE
"Butterfly Peacock Bass",25.72,-80.31,TRUE
"Black Acara",27.13849,-80.18787,TRUE
"Black Acara",25.33289,-80.62605,TRUE
"Walking Catfish",28.220079,-80.685189,TRUE
"Walking Catfish",27.835556,-80.5,TRUE
"Walking Catfish",27.695124,-80.454056,TRUE
"Walking Catfish",27.132403,-80.255862,TRUE
"Walking Catfish",27.348246,-80.360875,TRUE
"Walking Catfish",26.12,-80.16,TRUE
"Walking Catfish",26.12,-80.16,TRUE
"Walking Catfish",27.52,-81.79,TRUE
"Walking Catfish",27.35,-81.82,TRUE
"Walking Catfish",27.3,-81.02,TRUE
"Walking Catfish",27.52,-81.21,TRUE
"Walking Catfish",27.3,-81.01,TRUE
"Walking Catfish",27.66034,-80.38987,TRUE
"Walking Catfish",27.53,-81.2,TRUE
"Walking Catfish",27.6,-81.14,TRUE
"Walking Catfish",27.57,-81.15,TRUE
"Walking Catfish",27.56,-81.17,TRUE
"Walking Catfish",26.65,-80.16,TRUE
"Walking Catfish",27.36,-80.3,TRUE
"Walking Catfish",27.37435,-80.44877,TRUE
"African Jewelfish",27.8731,-80.5172,TRUE
"Blue Tilapia",27.9550205,-80.522552,TRUE
"Blue Tilapia",26.727007,-80.448941,TRUE
"Blue Tilapia",35.49681688,-77.92574188,TRUE
"Blue Tilapia",36.70320113,-79.07844533,TRUE
"Blue Tilapia",35.588628,-82.595249,TRUE
"Blue Tilapia",35.569377,-82.563715,TRUE
"Blue Tilapia",34.75281,-77.91665,TRUE
"Blue Tilapia",36.475825,-79.094353,TRUE
"Blue Tilapia",36.4816,-79.094,TRUE
"Blue Tilapia",36.706799,-114.691166,TRUE
"Blue Tilapia",30.174515,-97.388992,TRUE
"Blue Tilapia",29.74284585,-98.11115175,TRUE
"Blue Tilapia",29.2183643,-98.10068196,TRUE
"Blue Tilapia",32.3741722,-107.72027,TRUE
"Blue Tilapia",29.289244,-98.306522,TRUE
"Blue Tilapia",29.462169,-98.473603,TRUE
"Blue Tilapia",29.247464,-98.373985,TRUE
"Blue Tilapia",29.880541,-98.240089,TRUE
"Blue Tilapia",29.928457,-96.734962,TRUE
"Blue Tilapia",29.929647,-96.734619,TRUE
"Blue Tilapia",29.929647,-96.734619,TRUE
"Blue Tilapia",29.929647,-96.734619,TRUE
"Blue Tilapia",30.15267,-81.71442,TRUE
"Blue Tilapia",30.15267,-81.71442,TRUE
"Blue Tilapia",27.15,-81.91,TRUE
"Blue Tilapia",27.35,-81.82,TRUE
"Blue Tilapia",27.52,-81.79,TRUE
"Blue Tilapia",27.52,-81.21,TRUE
"Blue Tilapia",27.52,-81.21,TRUE
"Blue Tilapia",28.06,-82.26,TRUE
"Blue Tilapia",25.38111,-80.60555,TRUE
"Blue Tilapia",25.38111,-80.60555,TRUE
"Blue Tilapia",27.55,-81.17,TRUE
"Blue Tilapia",27.64,-81.13,TRUE
"Blue Tilapia",28.07,-81.32,TRUE
"Blue Tilapia",27.87,-81.06,TRUE
"Blue Tilapia",28.16,-81.33,TRUE
"Blue Tilapia",28.17,-81.36,TRUE
"Blue Tilapia",28.23,-81.4,TRUE
"Blue Tilapia",28.23,-81.35,TRUE
"Blue Tilapia",27.97,-81.9,TRUE
"Blue Tilapia",27.72624,-81.96971,TRUE
"Blue Tilapia",27.71191,-81.98144,TRUE
"Blue Tilapia",27.71191,-81.98144,TRUE
"Blue Tilapia",27.71198,-81.96506,TRUE
"Blue Tilapia",27.71198,-81.96506,TRUE
"Blue Tilapia",27.71198,-81.96506,TRUE
"Blue Tilapia",27.71198,-81.96506,TRUE
"Blue Tilapia",29.47,-81.76,TRUE
"Blue Tilapia",30.03,-81.65,TRUE
"Blue Tilapia",30.03,-81.65,TRUE
"Blue Tilapia",30.13,-81.62,TRUE
"Blue Tilapia",28.79,-82.11,TRUE
"Blackchin Tilapia",28.406954,-80.715008,TRUE
"Blackchin Tilapia",27.94733,-82.38436,TRUE
"Blackchin Tilapia",28.08249,-80.63778,TRUE
"Blackchin Tilapia",28.43445,-80.69982,TRUE
"Blackchin Tilapia",28.17245,-80.60654,TRUE
"Blackchin Tilapia",28.07409,-80.59976,TRUE
"Blackchin Tilapia",27.66034,-80.38987,TRUE
"Blackchin Tilapia",28.172209,-80.604243,TRUE
"Spotted Tilapia",26.12,-80.16,TRUE
"Spotted Tilapia",26.12,-80.16,TRUE
"Spotted Tilapia",26.21,-80.35,TRUE
"Spotted Tilapia",25.72,-80.31,TRUE
"Spotted Tilapia",26.48,-80.08,TRUE
"Spotted Tilapia",26.65,-80.16,TRUE
"Oscar",28.172207,-80.604216,TRUE
"Oscar",32.458791,-84.990234,TRUE
"Pike Killifish",25.756427,-80.302264,TRUE
"Butterfly Peacock Bass",28.5029419,-80.689787,TRUE
"Butterfly Peacock Bass",31.49495,-99.35887,TRUE
"Mayan Cichlid",25.389948,-80.587694,TRUE
"Walking Catfish",27.839437,-80.486655,TRUE
"Walking Catfish",27.3,-81.02,TRUE
"Walking Catfish",27.3,-81.02,TRUE
"Walking Catfish",27.3,-81.02,TRUE
"Walking Catfish",27.11444,-80.25389,TRUE
"Walking Catfish",27.28,-80.99,TRUE
"Blue Tilapia",26.034244,-81.522511,TRUE
"Blue Tilapia",37.6271,-98.6745,TRUE
"Blue Tilapia",27.651302,-99.628122,TRUE
"Blue Tilapia",27.8653,-80.5165,TRUE
"Blue Tilapia",27.8653,-80.5165,TRUE
"Blue Tilapia",27.35,-81.82,TRUE
"Blue Tilapia",27.52,-81.79,TRUE
"Blue Tilapia",28.06,-82.26,TRUE
"Blue Tilapia",27.53,-81.2,TRUE
"Blue Tilapia",27.55,-81.17,TRUE
"Blue Tilapia",27.55,-81.17,TRUE
"Blue Tilapia",27.55,-81.17,TRUE
"Blue Tilapia",27.6,-81.14,TRUE
"Blue Tilapia",28.52,-81.4,TRUE
"Blue Tilapia",28.54168,-81.40318,TRUE
"Blue Tilapia",28.07,-81.32,TRUE
"Blue Tilapia",28.01,-81.36,TRUE
"Blue Tilapia",27.97,-81.9,TRUE
"Blue Tilapia",27.97,-81.84,TRUE
"Blue Tilapia",27.82,-81.79,TRUE
"Blue Tilapia",28.58,-82.21,TRUE
"Blue Tilapia",37.6271,-98.6745,TRUE
"Blue Tilapia",29.25429,-100.75079,TRUE
"Blue Tilapia",29.25429,-100.75079,TRUE
"Blue Tilapia",27.866,-80.5172,TRUE
"Blackchin Tilapia",28.1425136,-80.603941,TRUE
"Blackchin Tilapia",28.0749,-80.6023,TRUE
"Blackchin Tilapia",27.865902,-80.51676,TRUE
"Blackchin Tilapia",28.172394,-80.608556,TRUE
"Blackchin Tilapia",28.172394,-80.608556,TRUE
"Blackchin Tilapia",28.074953,-80.601915,TRUE
"Blackchin Tilapia",27.934209,-80.503703,TRUE
"Blackchin Tilapia",28.406954,-80.715008,TRUE
"Blackchin Tilapia",28.403651,-80.719793,TRUE
"Blackchin Tilapia",28.408313,-80.738525,TRUE
"Blackchin Tilapia",28.408313,-80.738525,TRUE
"Blackchin Tilapia",27.937166,-80.501289,TRUE
"Blackchin Tilapia",28.220617,-80.607548,TRUE
"Blackchin Tilapia",28.220617,-80.607548,TRUE
"Blackchin Tilapia",28.172209,-80.604203,TRUE
"Blackchin Tilapia",28.392325,-80.617182,TRUE
"Blackchin Tilapia",28.371668,-80.675821,TRUE
"Blackchin Tilapia",27.728362,-80.415716,TRUE
"Blackchin Tilapia",27.68444,-80.402756,TRUE
"Blackchin Tilapia",27.660553,-80.40031,TRUE
"Blackchin Tilapia",27.660401,-80.400159,TRUE
"Blackchin Tilapia",27.83556,-80.51833,TRUE
"Blackchin Tilapia",28.39622,-80.61881,TRUE
"Blackchin Tilapia",28.21971,-80.607076,TRUE
"Blackchin Tilapia",27.695124,-80.454056,TRUE
"Oscar",26.07336,-80.443268,TRUE
"Oscar",33.684407,-84.63923,TRUE
"Walking Catfish",27.837539,-80.510849,TRUE
"Walking Catfish",26.54979257,-82.14911098,TRUE
"Walking Catfish",27.979849,-81.377106,TRUE
"Walking Catfish",27.44,-81.26,TRUE
"Walking Catfish",27.5,-81.2,TRUE
"Walking Catfish",28.13832,-81.41508,TRUE
"Walking Catfish",28.14889,-81.27722,TRUE
"Walking Catfish",28.05972,-81.72583,TRUE
"Walking Catfish",28.1761,-81.2985,TRUE
"Asian Swamp Eel",34.002261,-84.384441,TRUE
"Blue Tilapia",26.54979257,-82.14911098,TRUE
"Blue Tilapia",26.155265,-81.523254,TRUE
"Blue Tilapia",26.2196,-81.5282,TRUE
"Blue Tilapia",27.666216,-82.431815,TRUE
"Blue Tilapia",27.666216,-82.431815,TRUE
"Blue Tilapia",27.979849,-81.377106,TRUE
"Blue Tilapia",27.842885,-82.659207,TRUE
"Blue Tilapia",32.65134,-83.44965,TRUE
"Blue Tilapia",31.938907,-81.056485,TRUE
"Blue Tilapia",36.4816,-79.094,TRUE
"Blue Tilapia",27.15,-81.91,TRUE
"Blue Tilapia",27.52,-81.79,TRUE
"Blue Tilapia",27.35,-81.82,TRUE
"Blue Tilapia",27.3,-81.02,TRUE
"Blue Tilapia",27.48,-81.19,TRUE
"Blue Tilapia",27.52,-81.21,TRUE
"Blue Tilapia",27.52,-81.21,TRUE
"Blue Tilapia",28.06,-82.26,TRUE
"Blue Tilapia",29.13,-81.93,TRUE
"Blue Tilapia",27.57,-81.15,TRUE
"Blue Tilapia",27.28,-80.99,TRUE
"Blue Tilapia",27.5,-81.2,TRUE
"Blue Tilapia",27.53,-81.2,TRUE
"Blue Tilapia",27.62,-81.13,TRUE
"Blue Tilapia",27.6,-81.14,TRUE
"Blue Tilapia",27.62,-81.13,TRUE
"Blue Tilapia",27.49,-81.19,TRUE
"Blue Tilapia",28.65,-81.65,TRUE
"Blue Tilapia",27.97,-81.9,TRUE
"Blue Tilapia",27.82,-81.79,TRUE
"Blue Tilapia",28.84,-81.27,TRUE
"Blue Tilapia",29.88576,-100.99334,TRUE
"Blue Tilapia",29.88576,-100.99334,TRUE
"Blue Tilapia",27.7371,-82.653,TRUE
"Blackchin Tilapia",28.389532,-80.667264,TRUE
"Blackchin Tilapia",28.346653,-80.6987,TRUE
"Blackchin Tilapia",28.418336,-80.643107,TRUE
"Blackchin Tilapia",28.58833333,-80.58888889,TRUE
"Blackchin Tilapia",27.934816,-80.502534,TRUE
"Blackchin Tilapia",28.207202,-80.613352,TRUE
"Blackchin Tilapia",28.07476,-80.61468,TRUE
"Blackchin Tilapia",27.934209,-80.503703,TRUE
"Blackchin Tilapia",28.219086,-80.607312,TRUE
"Blackchin Tilapia",28.21971,-80.607076,TRUE
"Blackchin Tilapia",28.172209,-80.604203,TRUE
"Blackchin Tilapia",28.172299,-80.607033,TRUE
"Blackchin Tilapia",28.17212,-80.60449,TRUE
"Blackchin Tilapia",28.17212,-80.60449,TRUE
"Blackchin Tilapia",28.371786,-80.675719,TRUE
"Blackchin Tilapia",27.68691,-82.520771,TRUE
"Blackchin Tilapia",27.69888,-82.455397,TRUE
"Blackchin Tilapia",27.8539134,-82.597042,TRUE
"Blackchin Tilapia",28.49692,-80.57114,TRUE
"Blackchin Tilapia",27.73808,-82.65335,TRUE
"Blackchin Tilapia",28.406954,-80.715008,TRUE
"Blackchin Tilapia",28.220617,-80.607548,TRUE
"Blackchin Tilapia",28.389532,-80.667264,TRUE
"Blackchin Tilapia",28.21971,-80.607076,TRUE
"Blackchin Tilapia",27.660553,-80.40031,TRUE
"Spotted Tilapia",25.38133,-80.60916,TRUE
"Spotted Tilapia",25.53694,-80.34936,TRUE
"Oscar",25.85689,-81.03242,TRUE
"Black Acara",26.667,-81.917,TRUE
"Walking Catfish",27.8731,-80.5171,TRUE
"Walking Catfish",27.71896,-80.41883,TRUE
"Walking Catfish",27.87444,-80.50472,TRUE
"Walking Catfish",27.3,-81.02,TRUE
"Walking Catfish",27.38,-81.11,TRUE
"Walking Catfish",27.57,-81.15,TRUE
"Walking Catfish",27.62,-81.13,TRUE
"Walking Catfish",27.62,-81.13,TRUE
"Walking Catfish",27.62,-81.13,TRUE
"Walking Catfish",27.82,-81.79,TRUE
"Walking Catfish",27.65472,-81.98583,TRUE
"Blue Tilapia",27.666216,-82.431815,TRUE
"Blue Tilapia",27.666216,-82.431815,TRUE
"Blue Tilapia",27.666216,-82.431815,TRUE
"Blue Tilapia",27.666216,-82.431815,TRUE
"Blue Tilapia",30.375541,-98.012123,TRUE
"Blue Tilapia",29.289244,-98.306522,TRUE
"Blue Tilapia",29.2183642,-98.100681,TRUE
"Blue Tilapia",29.250517,-98.418348,TRUE
"Blue Tilapia",29.247464,-98.373985,TRUE
"Blue Tilapia",29.548969,-98.004398,TRUE
"Blue Tilapia",29.928457,-96.734962,TRUE
"Blue Tilapia",31.796765,-96.063423,TRUE
"Blue Tilapia",29.599506,-98.040276,TRUE
"Blue Tilapia",31.5560008,-96.979717,TRUE
"Blue Tilapia",31.570345,-97.219391,TRUE
"Blue Tilapia",32.3195654,-100.91816,TRUE
"Blue Tilapia",26.355892,-98.891877,TRUE
"Blue Tilapia",27.15,-81.91,TRUE
"Blue Tilapia",27.15,-81.91,TRUE
"Blue Tilapia",27.35,-81.82,TRUE
"Blue Tilapia",27.52,-81.79,TRUE
"Blue Tilapia",27.4,-81.13,TRUE
"Blue Tilapia",27.4,-81.13,TRUE
"Blue Tilapia",27.44,-81.15,TRUE
"Blue Tilapia",27.48,-81.19,TRUE
"Blue Tilapia",27.48,-81.19,TRUE
"Blue Tilapia",27.5,-81.2,TRUE
"Blue Tilapia",27.55,-81.17,TRUE
"Blue Tilapia",27.57,-81.15,TRUE
"Blue Tilapia",27.6,-81.14,TRUE
"Blue Tilapia",27.44,-81.14,TRUE
"Blue Tilapia",27.44,-81.14,TRUE
"Blue Tilapia",28.65,-81.65,TRUE
"Blue Tilapia",27.86,-81.03,TRUE
"Blue Tilapia",27.97,-81.9,TRUE
"Blue Tilapia",27.82,-81.79,TRUE
"Blue Tilapia",27.82,-81.79,TRUE
"Blue Tilapia",30.01,-81.63,TRUE
"Blue Tilapia",36.455117,-97.044983,TRUE
"Blackchin Tilapia",28.464768,-80.638618,TRUE
"Blackchin Tilapia",28.222357,-80.606003,TRUE
"Blackchin Tilapia",27.69888,-82.455397,TRUE
"Blackchin Tilapia",27.69888,-82.455397,TRUE
"Blackchin Tilapia",27.69888,-82.455397,TRUE
"Blackchin Tilapia",27.69888,-82.455397,TRUE
"Blackchin Tilapia",28.21556,-80.61555,TRUE
"Blackchin Tilapia",28.17245,-80.60654,TRUE
"Blackchin Tilapia",28.1942,-80.60646,TRUE
"Blackchin Tilapia",28.32815,-80.6599,TRUE
"Blackchin Tilapia",28.32815,-80.6599,TRUE
"Blackchin Tilapia",28.50716,-80.58551,TRUE
"Blackchin Tilapia",28.12544,-80.6257,TRUE
"Blackchin Tilapia",28.17245,-80.60654,TRUE
"Blackchin Tilapia",28.36649,-80.68395,TRUE
"Blackchin Tilapia",27.6626,-80.38863,TRUE
"Blackchin Tilapia",28.1336,-80.657254,TRUE
"Blackchin Tilapia",27.69888,-82.455397,TRUE
"Spotted Tilapia",28.124753,-80.637331,TRUE
"Spotted Tilapia",28.130658,-80.651321,TRUE
"Spotted Tilapia",25.59667,-80.70528,TRUE
"Oscar",25.937873,-80.924789,TRUE
"Oscar",25.389948,-80.587694,TRUE
"Oscar",25.762793,-80.675011,TRUE
"Black Acara",25.759546,-80.66645,TRUE
"Black Acara",25.381874,-80.804443,TRUE
"Black Acara",26.3258893,-80.673786,TRUE
"Black Acara",25.85213,-80.9697,TRUE
"Mayan Cichlid",25.37186,-80.58778,TRUE
"Walking Catfish",25.937873,-80.924789,TRUE
"Walking Catfish",25.452335,-80.708396,TRUE
"Walking Catfish",25.344026,-80.81749,TRUE
"Walking Catfish",25.759546,-80.66645,TRUE
"Walking Catfish",25.2975,-81.0755,TRUE
"Walking Catfish",26.18617,-81.28294,TRUE
"Walking Catfish",27.64,-81.13,TRUE
"Walking Catfish",27.6,-81.14,TRUE
"Walking Catfish",27.64,-81.13,TRUE
"Walking Catfish",27.82,-81.79,TRUE
"Blue Tilapia",25.389948,-80.587694,TRUE
"Blue Tilapia",25.49861,-80.55417,TRUE
"Blue Tilapia",25.2863,-80.661964,TRUE
"Blue Tilapia",27.9052065,-81.974696,TRUE
"Blue Tilapia",36.4816,-79.094,TRUE
"Blue Tilapia",35.481361,-97.440491,TRUE
"Blue Tilapia",29.289244,-98.306522,TRUE
"Blue Tilapia",29.247464,-98.373985,TRUE
"Blue Tilapia",26.367287,-98.868639,TRUE
"Blue Tilapia",30.289073,-101.75873,TRUE
"Blue Tilapia",27.06,-82,TRUE
"Blue Tilapia",27.15,-81.91,TRUE
"Blue Tilapia",27.35,-81.82,TRUE
"Blue Tilapia",27.35,-81.82,TRUE
"Blue Tilapia",27.52,-81.79,TRUE
"Blue Tilapia",27.52,-81.79,TRUE
"Blue Tilapia",27.35,-81.82,TRUE
"Blue Tilapia",27.52,-81.79,TRUE
"Blue Tilapia",27.57,-81.15,TRUE
"Blue Tilapia",27.57,-81.15,TRUE
"Blue Tilapia",27.64,-81.13,TRUE
"Blue Tilapia",27.64,-81.13,TRUE
"Blue Tilapia",27.82,-81.79,TRUE
"Blue Tilapia",27.82,-81.79,TRUE
"Blue Tilapia",27.76,-81.78,TRUE
"Blue Tilapia",29.54,-81.7,TRUE
"Blue Tilapia",35.46,-97.48,TRUE
"Blue Tilapia",35.49,-97.15,TRUE
"Blue Tilapia",35.49,-97.4,TRUE
"Blue Tilapia",35.5,-97.4,TRUE
"Blue Tilapia",35.51,-97.39,TRUE
"Blue Tilapia",35.49,-97.15,TRUE
"Blue Tilapia",35.5039,-97.4053,TRUE
"Blue Tilapia",35.5165,-97.3902,TRUE
"Blue Tilapia",35.46,-97.48,TRUE
"Blue Tilapia",35.4922,-97.1588,TRUE
"Blue Tilapia",35.4922,-97.1588,TRUE
"Blue Tilapia",35.4,-96.67,TRUE
"Blue Tilapia",35.39,-96.67,TRUE
"Blue Tilapia",35.4,-96.67,TRUE
"Blue Tilapia",35.3997,-96.6706,TRUE
"Blackchin Tilapia",28.385282,-80.62144,TRUE
"Blackchin Tilapia",28.167286,-80.608149,TRUE
"Blackchin Tilapia",28.318398,-80.623298,TRUE
"Blackchin Tilapia",28.267345,-80.659046,TRUE
"Blackchin Tilapia",28.501944,-80.635885,TRUE
"Blackchin Tilapia",28.2148,-80.61,TRUE
"Blackchin Tilapia",27.660154,-80.395632,TRUE
"Blackchin Tilapia",27.854747,-80.490608,TRUE
"Blackchin Tilapia",27.860302,-80.447273,TRUE
"Blackchin Tilapia",27.9307,-80.49956,TRUE
"Blackchin Tilapia",27.9683,-80.54445,TRUE
"Blackchin Tilapia",27.9683,-80.54445,TRUE
"Blackchin Tilapia",28.50726,-80.63866,TRUE
"Blackchin Tilapia",28.17245,-80.60654,TRUE
"Blackchin Tilapia",28.17245,-80.60654,TRUE
"Blackchin Tilapia",28.0968,-80.61118,TRUE
"Blackchin Tilapia",28.222414,-80.606099,TRUE
"Blackchin Tilapia",27.93638,-80.501182,TRUE
"Blackchin Tilapia",27.934237,-80.503564,TRUE
"Spotted Tilapia",25.76149,-80.565892,TRUE
"Spotted Tilapia",25.879844,-80.485121,TRUE
"Spotted Tilapia",25.6684,-80.3881,TRUE
"Spotted Tilapia",26.02714,-81.25594,TRUE
"Oscar",26.1688,-81.0654,TRUE
"Oscar",29.6425,-82.35917,TRUE
"Oscar",26.17706,-80.44824,TRUE
"Oscar",25.708159,-80.695617,TRUE
"Oscar",25.382339,-80.607591,TRUE
"Oscar",25.656216,-80.766175,TRUE
"Oscar",25.33289,-80.62605,TRUE
"Pike Killifish",25.389948,-80.587694,TRUE
"Black Acara",25.57011,-80.922291,TRUE
"Walking Catfish",38.0402,-121.70939,TRUE
"Walking Catfish",27.207826,-81.350906,TRUE
"Walking Catfish",27.16493,-82.398881,TRUE
"Blue Tilapia",37.706111,-105.89268,TRUE
"Blue Tilapia",25.708159,-80.695617,TRUE
"Blue Tilapia",25.294371,-80.647888,TRUE
"Blue Tilapia",36.4816,-79.094,TRUE
"Blue Tilapia",26.333682,-97.500262,TRUE
"Blue Tilapia",29.880541,-98.240089,TRUE
"Blue Tilapia",32.71971,-96.961212,TRUE
"Blue Tilapia",29.928457,-96.734962,TRUE
"Blue Tilapia",31.796765,-96.063423,TRUE
"Blue Tilapia",33.898347,-96.668015,TRUE
"Blue Tilapia",26.189797,-97.921111,TRUE
"Blue Tilapia",31.5560008,-96.979717,TRUE
"Blue Tilapia",32.3195654,-100.91816,TRUE
"Blue Tilapia",31.378848,-100.49297,TRUE
"Blue Tilapia",30.292794,-97.59593,TRUE
"Blue Tilapia",29.66703,-100.93389,TRUE
"Blue Tilapia",29.87324,-100.9933,TRUE
"Blue Tilapia",27.15,-81.91,TRUE
"Blue Tilapia",27.35,-81.82,TRUE
"Blue Tilapia",27.52,-81.79,TRUE
"Blue Tilapia",27.35,-81.82,TRUE
"Blue Tilapia",27.52,-81.79,TRUE
"Blue Tilapia",27.35,-81.82,TRUE
"Blue Tilapia",27.82,-81.79,TRUE
"Blue Tilapia",27.76,-81.78,TRUE
"Blue Tilapia",28.79,-81.18,TRUE
"Blue Tilapia",30.01,-81.63,TRUE
"Blue Tilapia",29.49733,-101.14819,TRUE
"Blue Tilapia",29.49733,-101.14819,TRUE
"Blue Tilapia",29.66703,-100.93389,TRUE
"Blue Tilapia",29.66703,-100.93389,TRUE
"Blue Tilapia",29.87324,-100.9933,TRUE
"Blue Tilapia",29.87324,-100.9933,TRUE
"Blackchin Tilapia",28.4161139,-80.607828,TRUE
"Spotted Tilapia",25.470554,-80.554504,TRUE
"Oscar",25.7011,-80.922291,TRUE
"Oscar",25.80899,-80.877035,TRUE
"Pike Killifish",25.08611,-80.4475,TRUE
"Butterfly Peacock Bass",25.708159,-80.695617,TRUE
"Black Acara",25.86021,-80.99522,TRUE
"Black Acara",26.05426,-81.07162,TRUE
"Mayan Cichlid",25.38133,-80.60916,TRUE
"Mayan Cichlid",25.38133,-80.60916,TRUE
"Mayan Cichlid",25.38111,-80.60555,TRUE
"Mayan Cichlid",25.23889,-80.55,TRUE
"Walking Catfish",25.86021,-80.99522,TRUE
"Blue Tilapia",42.791569,-114.90922,TRUE
"Blue Tilapia",42.791569,-114.90922,TRUE
"Blue Tilapia",36.4816,-79.094,TRUE
"Blue Tilapia",30.626686,-96.056557,TRUE
"Blue Tilapia",30.800833,-98.418274,TRUE
"Blue Tilapia",32.243006,-94.568939,TRUE
"Blue Tilapia",29.84143984,-101.6177515,TRUE
"Blue Tilapia",27.15,-81.91,TRUE
"Blue Tilapia",27.15,-81.91,TRUE
"Blue Tilapia",27.23,-81.88,TRUE
"Blue Tilapia",27.35,-81.82,TRUE
"Blue Tilapia",27.5,-81.8,TRUE
"Blue Tilapia",27.52,-81.79,TRUE
"Blue Tilapia",27.52,-81.79,TRUE
"Blue Tilapia",27.52,-81.79,TRUE
"Blue Tilapia",28.21,-81.38,TRUE
"Blue Tilapia",28.23,-81.4,TRUE
"Blue Tilapia",28.17,-81.36,TRUE
"Blue Tilapia",28.16,-81.33,TRUE
"Blue Tilapia",27.97,-81.9,TRUE
"Blue Tilapia",27.82,-81.79,TRUE
"Blue Tilapia",27.76,-81.78,TRUE
"Blue Tilapia",27.82,-81.79,TRUE
"Blackchin Tilapia",28.53869,-80.794744,TRUE
"Blackchin Tilapia",27.925299,-80.496719,TRUE
"Blackchin Tilapia",28.399253,-80.644455,TRUE
"Blackchin Tilapia",28.205793,-80.627289,TRUE
"Blackchin Tilapia",27.805373,-80.431767,TRUE
"Blackchin Tilapia",27.931024,-80.52309,TRUE
"Blackchin Tilapia",28.962191,-80.885124,TRUE
"Blackchin Tilapia",28.40581,-80.69382,TRUE
"Blackchin Tilapia",28.372227,-80.686164,TRUE
"Blackchin Tilapia",28.608185,-80.826416,TRUE
"Spotted Tilapia",26.02714,-81.25594,TRUE
"Spotted Tilapia",26.144748,-80.63201,TRUE
"Oscar",25.550385,-80.349776,TRUE
"Oscar",21.450512,-157.969666,TRUE
"Oscar",22.044913,-159.532471,TRUE
"Pike Killifish",25.3424,-80.4135,TRUE
"Butterfly Peacock Bass",21.450512,-157.969666,TRUE
"Butterfly Peacock Bass",22.044913,-159.532471,TRUE
"Black Acara",25.471968,-80.403829,TRUE
"Black Acara",26.5465,-80.0909,TRUE
"Black Acara",26.7049,-80.08549,TRUE
"Mayan Cichlid",25.252459,-80.549355,TRUE
"Mayan Cichlid",25.214565,-80.551727,TRUE
"Mayan Cichlid",25.212396,-80.80719,TRUE
"Walking Catfish",27.308658,-82.249813,TRUE
"Walking Catfish",25.3825,-80.60194,TRUE
"Walking Catfish",32.31753,-84.034038,TRUE
"Walking Catfish",36.36404,-114.434345,TRUE
"Walking Catfish",27.64393,-80.38723,TRUE
"Walking Catfish",27.82,-81.79,TRUE
"Asian Swamp Eel",21.458181,-157.961426,TRUE
"Blue Tilapia",34.260905,-113.57837,TRUE
"Blue Tilapia",32.762377,-114.42123,TRUE
"Blue Tilapia",32.8281,-114.5,TRUE
"Blue Tilapia",27.201006,-81.871967,TRUE
"Blue Tilapia",30.320873,-81.638873,TRUE
"Blue Tilapia",26.954501,-80.938397,TRUE
"Blue Tilapia",27.538231,-81.809106,TRUE
"Blue Tilapia",28.521291,-82.481399,TRUE
"Blue Tilapia",28.795924,-81.747696,TRUE
"Blue Tilapia",27.487817,-82.549069,TRUE
"Blue Tilapia",29.142855,-82.114602,TRUE
"Blue Tilapia",28.547129,-81.404159,TRUE
"Blue Tilapia",28.23194,-81.3197,TRUE
"Blue Tilapia",27.16493,-82.398881,TRUE
"Blue Tilapia",28.709909,-81.310831,TRUE
"Blue Tilapia",27.500963,-80.347137,TRUE
"Blue Tilapia",29.049037,-81.138947,TRUE
"Blue Tilapia",36.474997,-79.095554,TRUE
"Blue Tilapia",35.58345,-97.50829,TRUE
"Blue Tilapia",40.0917,-76.6875,TRUE
"Blue Tilapia",29.880541,-98.240089,TRUE
"Blue Tilapia",31.790637,-96.067543,TRUE
"Blue Tilapia",31.378848,-100.49297,TRUE
"Blue Tilapia",29.84143984,-101.6177515,TRUE
"Blue Tilapia",29.6375,-82.34556,TRUE
"Blue Tilapia",29.6375,-82.34556,TRUE
"Blue Tilapia",29.64028,-82.35722,TRUE
"Blue Tilapia",29.64028,-82.35722,TRUE
"Blue Tilapia",27.06,-82,TRUE
"Blue Tilapia",27.15,-81.91,TRUE
"Blue Tilapia",27.15,-81.91,TRUE
"Blue Tilapia",27.06,-82,TRUE
"Blue Tilapia",27.35,-81.82,TRUE
"Blue Tilapia",27.52,-81.79,TRUE
"Blue Tilapia",27.52,-81.79,TRUE
"Blue Tilapia",25.33289,-80.62605,TRUE
"Blue Tilapia",25.33289,-80.62605,TRUE
"Blue Tilapia",27.85,-81.23,TRUE
"Blue Tilapia",27.86,-81.28,TRUE
"Blue Tilapia",27.93,-81.23,TRUE
"Blue Tilapia",26.59449,-80.20531,TRUE
